time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-10-02 02:00:00,18.5,16.4,1.097,22.7,11.1,34.0
2025-10-02 03:00:00,21.5,18.4,1.333,24.4,12.0,40.0
2025-10-02 04:00:00,21.7,15.1,1.116,19.4,11.6,60.0
2025-10-02 05:00:00,19.3,13.1,0.676,10.9,10.5,86.0
2025-10-02 06:00:00,17.4,12.1,0.344,4.6,9.4,105.0
2025-10-02 07:00:00,15.9,11.2,0.262,2.7,8.3,111.0
2025-10-02 08:00:00,14.8,10.3,0.289,2.9,7.2,110.0
2025-10-02 09:00:00,14.1,9.5,0.332,3.6,6.4,106.0
2025-10-02 10:00:00,13.2,8.7,0.361,4.3,6.1,101.0
2025-10-02 11:00:00,12.6,8.4,0.406,5.5,6.2,95.0
2025-10-02 12:00:00,15.9,10.6,0.462,7.6,6.6,86.0
2025-10-02 13:00:00,15.5,11.5,0.548,10.8,7.1,77.0
2025-10-02 14:00:00,16.1,13.4,0.646,15.0,7.9,65.0
2025-10-02 15:00:00,14.8,12.7,0.698,17.5,8.4,57.0
2025-10-02 16:00:00,13.3,11.6,0.672,16.6,8.5,56.0
2025-10-02 17:00:00,12.1,10.7,0.601,14.0,8.3,58.0
2025-10-02 18:00:00,10.9,9.8,0.525,11.4,8.0,61.0
2025-10-02 19:00:00,9.4,8.6,0.45,9.3,7.4,63.0
2025-10-02 20:00:00,8.1,7.5,0.369,7.3,6.6,65.0
2025-10-02 21:00:00,7.8,7.1,0.308,6.0,6.1,65.0
2025-10-02 22:00:00,7.6,7.0,0.259,5.7,6.0,63.0
2025-10-02 23:00:00,7.8,7.1,0.23,6.0,6.3,60.0
2025-10-03 00:00:00,8.0,7.0,0.26,7.2,6.6,58.0
2025-10-03 01:00:00,8.2,7.1,0.419,10.4,7.2,53.0
2025-10-03 02:00:00,9.8,8.3,0.638,14.6,7.9,47.0
2025-10-03 03:00:00,12.5,9.1,0.754,16.5,8.6,45.0
2025-10-03 04:00:00,14.0,9.7,0.663,13.9,9.0,53.0
2025-10-03 05:00:00,14.8,9.3,0.469,9.0,9.4,65.0
2025-10-03 06:00:00,14.5,9.0,0.325,5.4,9.5,75.0
2025-10-03 07:00:00,13.9,8.7,0.291,4.4,9.4,79.0
2025-10-03 08:00:00,12.7,8.0,0.307,4.7,9.1,80.0
2025-10-03 09:00:00,11.6,7.5,0.349,5.7,8.9,79.0
2025-10-03 10:00:00,11.1,7.7,0.421,7.4,9.1,77.0
2025-10-03 11:00:00,11.2,8.1,0.519,9.8,9.5,74.0
2025-10-03 12:00:00,17.4,11.2,0.612,15.0,9.0,57.0
2025-10-03 13:00:00,17.7,12.5,0.706,16.5,8.5,52.0
2025-10-03 14:00:00,17.8,12.7,0.795,18.4,7.8,46.0
2025-10-03 15:00:00,17.6,12.5,0.833,19.3,7.2,41.0
2025-10-03 16:00:00,17.4,12.4,0.793,18.4,6.9,39.0
2025-10-03 17:00:00,17.3,12.4,0.703,16.5,6.8,39.0
2025-10-03 18:00:00,17.5,12.7,0.6,14.5,6.6,40.0
2025-10-03 19:00:00,16.9,12.3,0.481,12.3,6.2,41.0
2025-10-03 20:00:00,16.2,11.7,0.35,9.9,5.9,44.0
2025-10-03 21:00:00,15.7,11.3,0.256,8.2,5.7,45.0
2025-10-03 22:00:00,15.4,11.1,0.192,7.2,5.8,45.0
2025-10-03 23:00:00,15.4,10.9,0.165,6.9,6.2,45.0
2025-10-04 00:00:00,12.0,9.3,0.247,7.9,6.6,47.0
2025-10-04 01:00:00,12.5,9.9,0.564,12.5,7.7,42.0
2025-10-04 02:00:00,15.3,12.4,0.989,18.6,9.3,36.0
2025-10-04 03:00:00,19.1,13.6,1.214,21.9,11.0,34.0
2025-10-04 04:00:00,23.2,14.6,1.04,19.7,12.9,40.0
2025-10-04 05:00:00,25.6,14.6,0.667,14.7,14.9,50.0
2025-10-04 06:00:00,26.6,14.9,0.38,10.6,16.0,59.0
2025-10-04 07:00:00,26.8,15.0,0.298,8.5,15.3,65.0
2025-10-04 08:00:00,24.6,13.9,0.302,7.3,13.6,69.0
2025-10-04 09:00:00,22.4,13.0,0.329,7.1,12.5,70.0
2025-10-04 10:00:00,20.1,12.0,0.362,7.6,12.7,68.0
2025-10-04 11:00:00,18.9,11.8,0.417,9.2,13.5,63.0
2025-10-04 12:00:00,18.7,12.1,0.478,10.2,12.5,66.0
2025-10-04 13:00:00,19.6,14.6,0.562,19.1,12.7,51.0
2025-10-04 14:00:00,22.1,17.7,0.652,31.2,13.0,31.0
2025-10-04 15:00:00,22.5,18.1,0.686,38.9,12.9,17.0
2025-10-04 16:00:00,22.4,17.8,0.619,38.4,12.3,15.0
2025-10-04 17:00:00,21.8,17.1,0.497,33.4,11.4,19.0
2025-10-04 18:00:00,21.1,16.3,0.389,27.9,10.4,24.0
2025-10-04 19:00:00,19.5,14.9,0.313,22.3,9.1,30.0
2025-10-04 20:00:00,17.3,13.0,0.251,16.1,7.7,38.0
2025-10-04 21:00:00,15.8,11.6,0.225,11.8,6.8,43.0
2025-10-04 22:00:00,15.4,11.2,0.253,10.4,6.5,43.0
2025-10-04 23:00:00,15.5,11.5,0.315,10.8,6.6,42.0
2025-10-05 00:00:00,16.5,12.4,0.376,11.2,7.3,44.0
2025-10-05 01:00:00,18.3,13.8,0.437,13.6,9.5,46.0
2025-10-05 02:00:00,23.5,18.3,0.496,16.7,12.4,48.0
2025-10-05 03:00:00,25.0,18.2,0.512,17.7,14.7,54.0
2025-10-05 04:00:00,24.6,17.1,0.447,14.5,15.7,65.0
2025-10-05 05:00:00,24.1,16.6,0.339,9.2,16.0,79.0
2025-10-05 06:00:00,24.4,16.9,0.257,5.2,15.7,89.0
2025-10-05 07:00:00,22.5,15.5,0.229,3.7,14.6,92.0
2025-10-05 08:00:00,21.5,14.6,0.227,3.5,13.0,91.0
2025-10-05 09:00:00,21.1,14.0,0.236,3.9,11.8,88.0
2025-10-05 10:00:00,21.8,14.0,0.253,4.7,11.5,82.0
2025-10-05 11:00:00,21.4,13.4,0.281,6.3,11.6,74.0
2025-10-05 12:00:00,18.2,11.5,0.309,8.7,12.4,67.0
2025-10-05 13:00:00,19.6,12.3,0.34,13.7,12.0,58.0
2025-10-05 14:00:00,22.0,15.1,0.372,20.4,11.5,47.0
2025-10-05 15:00:00,23.5,15.8,0.38,24.5,10.8,39.0
2025-10-05 16:00:00,23.9,15.7,0.35,23.6,9.9,39.0
2025-10-05 17:00:00,24.6,15.4,0.296,20.1,8.9,43.0
2025-10-05 18:00:00,25.7,15.5,0.247,16.5,8.0,47.0
2025-10-05 19:00:00,27.0,15.7,0.208,13.2,7.3,51.0
2025-10-05 20:00:00,27.5,15.5,0.172,9.8,6.7,56.0
2025-10-05 21:00:00,28.0,15.6,0.148,7.2,6.2,59.0
2025-10-05 22:00:00,28.0,15.7,0.135,5.5,5.8,61.0
2025-10-05 23:00:00,27.8,15.7,0.134,4.7,5.6,62.0
2025-10-06 00:00:00,27.0,16.1,0.151,4.6,5.9,64.0
2025-10-06 01:00:00,28.2,16.3,0.206,7.2,6.8,62.0
2025-10-06 02:00:00,37.6,18.6,0.28,10.6,8.0,60.0
2025-10-06 03:00:00,64.5,23.2,0.323,12.3,9.1,63.0
2025-10-06 04:00:00,125.3,30.5,0.303,10.4,10.0,75.0
2025-10-06 05:00:00,184.9,39.0,0.252,6.7,10.8,91.0
2025-10-06 06:00:00,223.1,45.4,0.215,3.9,11.4,105.0
2025-10-06 07:00:00,243.1,49.9,0.206,3.1,11.6,113.0
2025-10-06 08:00:00,244.0,51.6,0.21,3.3,11.5,118.0
2025-10-06 09:00:00,231.0,51.5,0.227,4.2,11.4,119.0
2025-10-06 10:00:00,209.5,49.9,0.258,6.1,11.4,115.0
2025-10-06 11:00:00,193.7,49.5,0.302,8.9,11.3,106.0
2025-10-06 12:00:00,209.1,56.6,0.353,12.7,12.2,97.0
2025-10-06 13:00:00,185.8,56.5,0.428,14.7,11.0,89.0
2025-10-06 14:00:00,164.4,51.3,0.51,17.2,9.4,78.0
2025-10-06 15:00:00,132.7,42.1,0.539,18.3,8.1,68.0
2025-10-06 16:00:00,98.5,32.8,0.472,16.5,7.4,62.0
2025-10-06 17:00:00,70.8,25.7,0.352,13.1,7.0,58.0
2025-10-06 18:00:00,52.9,21.2,0.252,10.1,6.6,55.0
2025-10-06 19:00:00,42.7,18.5,0.199,7.9,6.1,53.0
2025-10-06 20:00:00,39.2,16.9,0.167,6.1,5.6,53.0
2025-10-06 21:00:00,40.7,16.5,0.147,4.9,5.4,53.0
2025-10-06 22:00:00,45.1,16.8,0.104,4.1,5.3,54.0
2025-10-06 23:00:00,52.4,18.0,0.074,3.9,5.4,55.0
2025-10-07 00:00:00,61.5,18.9,0.16,4.8,6.0,54.0
2025-10-07 01:00:00,64.0,20.5,0.506,10.9,7.3,49.0
2025-10-07 02:00:00,76.8,25.5,0.969,19.1,9.3,42.0
2025-10-07 03:00:00,104.5,31.5,1.223,23.4,11.7,44.0
2025-10-07 04:00:00,166.7,36.4,1.064,20.0,14.9,61.0
2025-10-07 05:00:00,225.4,43.8,0.695,12.6,18.5,87.0
2025-10-07 06:00:00,253.3,49.0,0.402,6.9,21.0,109.0
2025-10-07 07:00:00,261.7,52.2,0.296,4.8,21.5,124.0
2025-10-07 08:00:00,262.6,53.3,0.265,4.4,20.9,134.0
2025-10-07 09:00:00,260.8,53.4,0.263,4.8,20.2,137.0
2025-10-07 10:00:00,258.9,52.7,0.265,5.3,19.9,128.0
2025-10-07 11:00:00,254.3,51.3,0.296,6.7,19.5,111.0
2025-10-07 12:00:00,245.9,51.3,0.379,10.8,21.0,97.0
2025-10-07 13:00:00,188.6,46.2,0.565,20.7,19.3,75.0
2025-10-07 14:00:00,161.1,44.1,0.803,34.3,17.0,44.0
2025-10-07 15:00:00,142.5,42.3,0.967,45.0,15.3,21.0
2025-10-07 16:00:00,129.5,41.0,1.01,49.7,14.9,12.0
2025-10-07 17:00:00,121.1,40.5,0.978,51.5,15.0,11.0
2025-10-07 18:00:00,114.8,41.0,0.885,52.2,15.1,10.0
2025-10-07 19:00:00,115.9,42.1,0.688,52.5,14.7,9.0
2025-10-07 20:00:00,118.0,42.5,0.429,51.7,14.3,9.0
2025-10-07 21:00:00,116.9,41.6,0.25,50.4,14.0,9.0
2025-10-07 22:00:00,114.8,40.7,0.182,48.0,13.8,10.0
2025-10-07 23:00:00,111.1,39.8,0.193,45.1,13.9,11.0
2025-10-08 00:00:00,109.0,37.0,0.328,37.5,13.5,16.0
2025-10-08 01:00:00,109.9,39.7,0.73,39.9,16.0,14.0
2025-10-08 02:00:00,119.2,50.4,1.255,42.9,19.7,12.0
2025-10-08 03:00:00,104.8,46.9,1.519,41.8,23.4,18.0
2025-10-08 04:00:00,109.4,32.6,1.264,33.0,27.6,39.0
2025-10-08 05:00:00,126.7,33.2,0.746,20.1,31.9,69.0
2025-10-08 06:00:00,142.5,36.2,0.353,10.3,34.1,96.0
2025-10-08 07:00:00,149.9,39.9,0.251,6.3,32.5,119.0
2025-10-08 08:00:00,150.4,41.9,0.273,5.2,28.8,138.0
2025-10-08 09:00:00,146.2,43.5,0.304,5.5,25.9,149.0
2025-10-08 10:00:00,141.1,44.0,0.295,6.3,25.5,147.0
2025-10-08 11:00:00,133.2,43.2,0.296,8.5,25.9,136.0
2025-10-08 12:00:00,145.3,47.6,0.337,12.4,28.6,139.0
2025-10-08 13:00:00,118.0,45.5,0.44,23.5,26.1,106.0
2025-10-08 14:00:00,101.7,42.7,0.584,38.9,22.7,61.0
2025-10-08 15:00:00,93.4,39.6,0.736,50.6,20.3,26.0
2025-10-08 16:00:00,90.8,39.2,0.928,55.0,20.1,12.0
2025-10-08 17:00:00,93.4,41.9,1.128,55.7,20.9,8.0
2025-10-08 18:00:00,103.1,46.7,1.213,55.5,21.5,6.0
2025-10-08 19:00:00,109.7,49.7,1.096,55.6,21.6,3.0
2025-10-08 20:00:00,112.5,49.6,0.864,54.9,21.6,2.0
2025-10-08 21:00:00,114.1,49.0,0.651,52.8,21.0,3.0
2025-10-08 22:00:00,102.9,45.2,0.451,48.4,19.2,6.0
2025-10-08 23:00:00,92.4,38.9,0.269,42.7,16.9,10.0
2025-10-09 00:00:00,78.9,31.1,0.256,30.7,12.6,20.0
2025-10-09 01:00:00,79.4,30.9,0.6,31.6,13.1,17.0
2025-10-09 02:00:00,87.3,35.3,1.113,32.5,13.9,15.0
2025-10-09 03:00:00,88.2,38.5,1.381,30.9,15.9,23.0
2025-10-09 04:00:00,105.2,34.6,1.143,24.2,20.5,50.0
2025-10-09 05:00:00,124.3,36.7,0.66,14.9,26.3,87.0
2025-10-09 06:00:00,130.4,41.7,0.3,7.9,30.0,117.0
2025-10-09 07:00:00,127.6,44.8,0.225,5.1,29.4,135.0
2025-10-09 08:00:00,122.0,44.9,0.273,4.5,26.7,147.0
2025-10-09 09:00:00,115.3,43.0,0.325,5.2,24.6,151.0
2025-10-09 10:00:00,111.5,41.9,0.328,6.3,24.5,147.0
2025-10-09 11:00:00,110.1,41.8,0.334,8.6,24.9,136.0
2025-10-09 12:00:00,106.6,41.4,0.38,12.0,27.2,139.0
2025-10-09 13:00:00,92.9,41.0,0.506,21.0,24.7,109.0
2025-10-09 14:00:00,85.0,39.6,0.672,33.5,21.3,68.0
2025-10-09 15:00:00,82.0,37.7,0.793,43.5,18.6,36.0
2025-10-09 16:00:00,79.6,37.5,0.842,48.9,17.6,22.0
2025-10-09 17:00:00,78.2,38.5,0.846,51.8,17.3,17.0
2025-10-09 18:00:00,78.2,39.5,0.803,52.8,16.9,15.0
2025-10-09 19:00:00,79.6,39.6,0.689,51.7,16.1,15.0
2025-10-09 20:00:00,84.5,40.3,0.528,48.8,15.2,17.0
2025-10-09 21:00:00,91.3,41.4,0.395,44.8,14.4,20.0
2025-10-09 22:00:00,90.1,40.5,0.281,38.9,13.6,24.0
2025-10-09 23:00:00,77.3,36.6,0.195,32.0,12.9,28.0
2025-10-10 00:00:00,70.3,32.5,0.239,24.7,12.0,32.0
2025-10-10 01:00:00,69.2,32.0,0.562,28.3,12.6,28.0
2025-10-10 02:00:00,73.3,36.2,1.015,32.9,13.6,23.0
2025-10-10 03:00:00,76.1,38.6,1.252,33.6,15.8,29.0
2025-10-10 04:00:00,89.2,35.3,1.052,26.7,20.8,56.0
2025-10-10 05:00:00,93.4,37.5,0.635,15.8,26.9,95.0
2025-10-10 06:00:00,95.5,39.3,0.316,7.6,30.5,125.0
2025-10-10 07:00:00,91.0,38.4,0.228,4.5,29.0,139.0
2025-10-10 08:00:00,86.8,37.5,0.239,4.0,25.0,145.0
2025-10-10 09:00:00,84.3,37.0,0.266,4.7,21.8,145.0
2025-10-10 10:00:00,82.7,36.6,0.275,5.7,21.0,138.0
2025-10-10 11:00:00,80.1,35.7,0.3,7.9,21.1,126.0
2025-10-10 12:00:00,93.8,43.2,0.369,10.9,26.0,139.0
2025-10-10 13:00:00,81.3,43.3,0.515,18.9,23.7,112.0
2025-10-10 14:00:00,76.4,42.5,0.704,30.0,20.6,75.0
2025-10-10 15:00:00,74.7,41.3,0.859,39.3,18.1,46.0
2025-10-10 16:00:00,73.1,41.2,0.972,45.2,17.2,33.0
2025-10-10 17:00:00,72.4,42.1,1.051,49.3,17.0,27.0
2025-10-10 18:00:00,74.5,44.0,1.043,51.0,16.5,24.0
2025-10-10 19:00:00,76.4,45.2,0.88,49.6,15.3,23.0
2025-10-10 20:00:00,77.1,45.1,0.63,45.8,13.8,24.0
2025-10-10 21:00:00,71.0,42.4,0.441,41.1,12.7,26.0
2025-10-10 22:00:00,65.9,38.6,0.315,34.3,12.0,30.0
2025-10-10 23:00:00,63.1,35.7,0.25,26.6,11.6,35.0
2025-10-11 00:00:00,63.1,35.0,0.389,25.1,12.3,34.0
2025-10-11 01:00:00,62.9,35.6,0.979,31.6,14.2,27.0
2025-10-11 02:00:00,72.2,43.8,1.773,40.1,17.0,18.0
2025-10-11 03:00:00,74.5,46.6,2.177,42.7,20.1,23.0
2025-10-11 04:00:00,83.4,38.8,1.806,33.8,23.9,52.0
2025-10-11 05:00:00,88.0,39.9,1.044,19.1,28.0,95.0
2025-10-11 06:00:00,88.2,42.3,0.456,7.9,30.2,129.0
2025-10-11 07:00:00,85.9,42.7,0.277,4.2,29.0,147.0
2025-10-11 08:00:00,83.6,41.9,0.271,4.1,26.0,156.0
2025-10-11 09:00:00,83.4,42.1,0.294,5.0,23.7,160.0
2025-10-11 10:00:00,83.1,42.4,0.293,5.9,23.6,159.0
2025-10-11 11:00:00,82.7,42.6,0.321,8.0,24.4,153.0
2025-10-11 12:00:00,77.8,41.1,0.386,10.4,24.2,143.0
2025-10-11 13:00:00,72.6,41.6,0.523,17.1,22.2,118.0
2025-10-11 14:00:00,66.8,42.0,0.697,26.7,19.6,83.0
2025-10-11 15:00:00,64.7,40.9,0.818,35.3,17.6,54.0
2025-10-11 16:00:00,64.0,41.1,0.848,42.8,17.2,38.0
2025-10-11 17:00:00,64.3,42.7,0.825,49.4,17.5,29.0
2025-10-11 18:00:00,65.0,44.8,0.763,52.4,17.5,24.0
2025-10-11 19:00:00,64.0,44.5,0.645,49.9,16.6,23.0
2025-10-11 20:00:00,61.2,42.4,0.49,43.8,15.4,25.0
2025-10-11 21:00:00,58.2,39.7,0.365,37.1,14.3,29.0
2025-10-11 22:00:00,55.5,36.8,0.255,29.2,13.3,36.0
2025-10-11 23:00:00,52.7,33.6,0.176,20.8,12.3,44.0
2025-10-12 00:00:00,52.2,33.2,0.246,20.0,13.2,43.0
2025-10-12 01:00:00,51.2,32.0,0.64,25.4,13.6,38.0
2025-10-12 02:00:00,53.9,35.0,1.183,32.5,14.4,32.0
2025-10-12 03:00:00,57.2,39.3,1.467,34.9,16.3,39.0
2025-10-12 04:00:00,63.8,38.8,1.229,27.9,20.8,69.0
2025-10-12 05:00:00,68.7,39.6,0.732,16.2,26.5,111.0
2025-10-12 06:00:00,60.5,34.6,0.352,7.3,29.8,144.0
2025-10-12 07:00:00,61.2,32.8,0.251,4.3,28.7,160.0
2025-10-12 08:00:00,63.6,32.9,0.268,4.1,25.2,168.0
2025-10-12 09:00:00,63.8,33.4,0.298,4.7,22.5,171.0
2025-10-12 10:00:00,62.9,34.0,0.297,4.9,22.0,171.0
2025-10-12 11:00:00,61.7,34.5,0.309,6.0,22.2,166.0
2025-10-12 12:00:00,66.8,38.5,0.365,9.5,22.6,155.0
2025-10-12 13:00:00,62.4,41.2,0.508,17.3,20.9,128.0
2025-10-12 14:00:00,59.8,43.3,0.695,28.2,18.5,91.0
2025-10-12 15:00:00,60.1,43.8,0.822,36.5,16.7,63.0
2025-10-12 16:00:00,60.8,44.7,0.847,40.3,16.0,53.0
2025-10-12 17:00:00,61.5,45.8,0.812,41.5,15.9,52.0
2025-10-12 18:00:00,62.9,46.8,0.738,40.9,15.5,53.0
2025-10-12 19:00:00,63.6,47.6,0.604,38.2,14.5,52.0
2025-10-12 20:00:00,61.0,46.9,0.43,33.6,13.3,53.0
2025-10-12 21:00:00,56.9,44.0,0.299,28.6,12.2,55.0
2025-10-12 22:00:00,54.0,41.2,0.2,22.2,11.2,61.0
2025-10-12 23:00:00,52.0,38.8,0.142,15.3,10.3,68.0
2025-10-13 00:00:00,50.8,36.9,0.24,13.0,9.9,70.0
2025-10-13 01:00:00,50.1,36.0,0.679,20.1,10.8,62.0
2025-10-13 02:00:00,52.4,38.2,1.274,29.4,12.2,52.0
2025-10-13 03:00:00,54.2,41.3,1.576,33.4,13.8,53.0
2025-10-13 04:00:00,55.1,36.8,1.293,26.8,15.9,76.0
2025-10-13 05:00:00,49.5,33.3,0.717,14.9,18.3,110.0
2025-10-13 06:00:00,47.0,31.3,0.284,5.9,19.8,137.0
2025-10-13 07:00:00,43.9,28.9,0.18,3.2,19.8,150.0
2025-10-13 08:00:00,42.1,28.0,0.218,3.4,18.9,156.0
2025-10-13 09:00:00,42.3,28.5,0.269,4.4,18.4,158.0
2025-10-13 10:00:00,42.6,29.2,0.28,5.3,18.9,157.0
2025-10-13 11:00:00,42.7,29.7,0.304,6.9,19.8,151.0
2025-10-13 12:00:00,54.5,38.0,0.374,10.3,21.6,138.0
2025-10-13 13:00:00,54.0,40.0,0.534,16.6,20.3,116.0
2025-10-13 14:00:00,53.8,42.0,0.74,25.6,18.6,85.0
2025-10-13 15:00:00,54.0,42.5,0.896,34.0,17.4,60.0
2025-10-13 16:00:00,54.9,44.1,0.979,41.8,17.5,46.0
2025-10-13 17:00:00,57.0,46.6,1.012,49.0,18.2,37.0
2025-10-13 18:00:00,59.6,49.0,0.962,52.2,18.4,32.0
2025-10-13 19:00:00,60.1,49.9,0.767,49.2,17.5,32.0
2025-10-13 20:00:00,56.8,47.5,0.488,42.3,16.0,36.0
2025-10-13 21:00:00,53.3,44.0,0.281,34.8,14.5,42.0
2025-10-13 22:00:00,50.2,40.5,0.182,26.2,12.9,51.0
2025-10-13 23:00:00,47.4,37.8,0.155,17.0,11.3,62.0
2025-10-14 00:00:00,47.1,37.6,0.239,15.6,11.7,60.0
2025-10-14 01:00:00,46.9,37.1,0.556,22.8,12.4,53.0
2025-10-14 02:00:00,50.4,40.3,0.984,32.3,13.5,45.0
2025-10-14 03:00:00,54.0,44.6,1.205,36.1,14.8,49.0
2025-10-14 04:00:00,55.6,41.6,1.007,28.7,16.5,75.0
2025-10-14 05:00:00,49.1,35.0,0.602,15.6,18.4,112.0
2025-10-14 06:00:00,38.3,27.8,0.299,5.8,19.7,142.0
2025-10-14 07:00:00,34.0,25.0,0.236,2.9,19.7,156.0
2025-10-14 08:00:00,33.2,25.0,0.276,3.3,19.0,163.0
2025-10-14 09:00:00,33.6,25.8,0.319,4.4,18.6,165.0
2025-10-14 10:00:00,34.3,26.5,0.317,5.1,19.0,164.0
2025-10-14 11:00:00,34.6,26.8,0.318,6.5,19.6,158.0
2025-10-14 12:00:00,34.1,26.9,0.365,8.8,19.7,148.0
2025-10-14 13:00:00,38.3,31.2,0.513,16.3,18.6,124.0
2025-10-14 14:00:00,41.1,34.6,0.706,26.6,17.0,91.0
2025-10-14 15:00:00,41.0,34.7,0.819,34.2,15.7,66.0
2025-10-14 16:00:00,40.5,34.5,0.786,36.6,15.1,59.0
2025-10-14 17:00:00,40.4,34.5,0.672,36.2,14.8,60.0
2025-10-14 18:00:00,40.7,34.7,0.551,34.6,14.3,62.0
2025-10-14 19:00:00,40.4,34.3,0.432,32.2,13.3,61.0
2025-10-14 20:00:00,39.5,33.9,0.306,28.5,12.2,61.0
2025-10-14 21:00:00,37.5,32.6,0.219,24.6,11.2,62.0
2025-10-14 22:00:00,35.6,30.6,0.159,19.3,10.4,66.0
2025-10-14 23:00:00,34.3,29.1,0.138,13.6,9.8,71.0
2025-10-15 00:00:00,33.9,28.1,0.237,10.7,9.3,75.0
2025-10-15 01:00:00,34.2,28.2,0.602,17.4,9.9,66.0
2025-10-15 02:00:00,36.9,30.7,1.088,26.2,10.7,56.0
2025-10-15 03:00:00,39.3,34.2,1.338,30.2,12.2,57.0
2025-10-15 04:00:00,37.8,31.0,1.118,24.5,15.0,80.0
2025-10-15 05:00:00,32.0,26.1,0.663,14.0,18.3,116.0
2025-10-15 06:00:00,26.1,21.7,0.324,6.0,20.5,144.0
2025-10-15 07:00:00,21.0,17.7,0.253,3.6,20.2,158.0
2025-10-15 08:00:00,20.3,17.5,0.298,3.7,18.7,166.0
2025-10-15 09:00:00,21.1,18.4,0.348,4.6,17.9,170.0
2025-10-15 10:00:00,22.3,19.6,0.364,5.0,18.8,174.0
2025-10-15 11:00:00,23.3,20.5,0.385,6.2,20.3,173.0
2025-10-15 12:00:00,28.6,25.4,0.422,10.1,21.5,166.0
2025-10-15 13:00:00,37.0,34.3,0.49,20.6,20.8,137.0
2025-10-15 14:00:00,41.6,38.6,0.574,35.1,19.8,96.0
2025-10-15 15:00:00,41.0,37.8,0.643,45.3,18.9,66.0
2025-10-15 16:00:00,41.0,37.8,0.702,47.9,18.5,55.0
2025-10-15 17:00:00,41.1,38.2,0.746,46.3,18.4,53.0
2025-10-15 18:00:00,41.0,38.2,0.73,42.6,17.8,55.0
2025-10-15 19:00:00,39.6,37.0,0.603,36.5,16.5,58.0
2025-10-15 20:00:00,36.3,34.0,0.416,28.4,14.8,65.0
2025-10-15 21:00:00,32.8,30.6,0.28,21.4,13.3,71.0
2025-10-15 22:00:00,29.9,27.6,0.209,15.5,12.0,77.0
2025-10-15 23:00:00,27.6,25.4,0.189,10.7,10.9,82.0
2025-10-16 00:00:00,28.8,26.7,0.283,14.0,11.9,74.0
2025-10-16 01:00:00,27.9,25.8,0.615,24.1,12.9,64.0
2025-10-16 02:00:00,30.6,28.5,1.061,37.4,14.4,51.0
2025-10-16 03:00:00,36.1,34.3,1.312,43.4,16.6,52.0
2025-10-16 04:00:00,33.6,31.0,1.178,34.8,20.3,79.0
2025-10-16 05:00:00,29.7,25.8,0.848,18.9,24.6,120.0
2025-10-16 06:00:00,23.1,19.2,0.584,6.9,26.9,152.0
2025-10-16 07:00:00,22.6,18.4,0.488,3.4,25.5,168.0
2025-10-16 08:00:00,23.7,19.2,0.458,3.8,22.1,176.0
2025-10-16 09:00:00,24.5,19.7,0.446,5.0,19.7,179.0
2025-10-16 10:00:00,25.0,20.1,0.428,5.0,19.5,180.0
2025-10-16 11:00:00,25.4,20.6,0.429,5.9,20.2,177.0
2025-10-16 12:00:00,25.7,21.7,0.471,10.6,22.1,167.0
2025-10-16 13:00:00,36.0,32.6,0.59,22.3,21.2,137.0
2025-10-16 14:00:00,40.9,38.0,0.751,38.6,20.0,96.0
2025-10-16 15:00:00,41.8,38.6,0.872,50.8,19.3,64.0
2025-10-16 16:00:00,43.7,39.9,0.931,55.4,19.5,52.0
2025-10-16 17:00:00,45.9,41.9,0.949,56.0,20.2,50.0
2025-10-16 18:00:00,48.5,44.2,0.909,55.3,20.5,48.0
2025-10-16 19:00:00,51.8,47.1,0.772,54.7,20.1,43.0
2025-10-16 20:00:00,52.6,47.8,0.576,52.9,19.3,39.0
2025-10-16 21:00:00,50.5,45.9,0.425,48.4,18.3,40.0
2025-10-16 22:00:00,46.2,41.7,0.324,37.8,16.8,51.0
2025-10-16 23:00:00,41.2,36.8,0.268,24.4,15.1,67.0
2025-10-17 00:00:00,38.0,33.5,0.339,19.2,14.7,74.0
2025-10-17 01:00:00,36.0,31.7,0.685,27.6,15.2,66.0
2025-10-17 02:00:00,38.3,34.1,1.159,38.6,16.1,58.0
2025-10-17 03:00:00,42.3,38.8,1.405,43.1,17.7,61.0
2025-10-17 04:00:00,40.6,36.0,1.193,34.6,21.0,89.0
2025-10-17 05:00:00,36.3,30.5,0.753,19.6,24.9,129.0
2025-10-17 06:00:00,31.2,24.8,0.416,8.1,27.0,160.0
2025-10-17 07:00:00,31.1,19.7,0.317,4.4,25.3,173.0
2025-10-17 08:00:00,32.0,19.3,0.322,4.2,21.8,178.0
2025-10-17 09:00:00,32.7,19.4,0.359,5.2,19.4,179.0
2025-10-17 10:00:00,33.4,19.7,0.407,5.7,19.8,180.0
2025-10-17 11:00:00,33.8,20.3,0.487,7.3,21.4,177.0
2025-10-17 12:00:00,28.2,17.7,0.59,13.2,22.2,166.0
2025-10-17 13:00:00,34.5,28.1,0.738,24.2,21.1,137.0
2025-10-17 14:00:00,36.9,32.8,0.909,39.5,19.6,98.0
2025-10-17 15:00:00,37.8,34.5,1.029,51.6,18.9,67.0
2025-10-17 16:00:00,39.8,36.6,1.082,57.9,19.9,54.0
2025-10-17 17:00:00,43.0,39.5,1.084,61.0,21.7,51.0
2025-10-17 18:00:00,47.3,43.2,1.006,60.7,22.6,50.0
